fnlwgt,sum
213041,40
481175,24
257683,40
208570,26
305466,110
296613,32
167771,30
31842,40
154781,40
178449,89
203204,25
244572,37
117392,40
327435,76
448026,40
108366,46
77665,77
68552,30
523067,3
269300,127
252903,85
109165,100
337494,48
165916,45
181589,32
220647,45
63079,40
188386,188
159897,77
164849,5
33001,105
420629,45
133669,40
182812,92
227128,40
198587,90
285747,60
167939,25
191978,90
189721,60
251120,128
189985,40
175820,25
345780,40
63437,40
299036,55
24824,40
319054,60
219863,40
98752,40
210095,65
143828,40
195179,24
195143,29
171228,35
26620,40
379066,24
206827,30
35724,53
111746,130
261584,40
268553,40
104089,90
26502,117
86912,50
124111,154
191385,245
185132,45
97136,120
227214,40
220840,40
133327,40
184117,60
275190,60
49278,40
59380,95
149640,240
94606,60
251229,40
33423,30
60269,60
188328,16
112362,118
118108,40
47902,170
116632,460
103586,55
312881,40
109039,55
122195,40
331511,30
130304,48
168768,35
339681,45
172052,35
253752,40
117915,40
427422,25
180277,40
162973,56
318982,85
168009,40
225014,40
124563,40
382635,35
213644,40
52498,90
186014,27
239824,40
398001,20
58337,75
69019,40
123329,16
71733,15
248164,50
48099,40
113397,40
145119,20
281982,40
106179,75
188503,130
61487,40
122473,40
188972,80
184737,40
228476,50
118358,40
78980,40
261375,100
245918,12
123092,40
175912,80
124942,45
85088,106
109112,48
323229,40
112131,40
385646,40
93955,40
112517,20
44675,65
212798,45
129460,105
160261,130
95680,58
354095,40
101597,54
278404,40
48829,30
146325,112
233779,60
81243,40
32950,232
326624,40
85126,40
279679,45
327723,40
228939,35
318329,40
38622,40
82161,115
228660,40
385242,45
191002,40
265097,130
54947,55
57067,45
80896,90
288229,90
127482,50
169003,25
417657,50
258049,53
237078,35
242941,10
263094,40
94962,40
131178,23
243493,12
253121,40
54595,80
77266,115
237671,40
154297,64
395512,40
202483,16
133853,50
151153,50
65382,80
121264,40
258037,125
405374,40
112693,35
178778,160
201204,40
115458,40
156413,44
141459,80
153522,17
163847,50
344060,130
254493,44
339388,40
347530,60
262153,75
157303,48
226875,90
339321,24
89951,40
181139,40
170455,8
181280,70
195258,120
97939,42
360131,40
49572,60
256173,15
195343,50
343742,72
201734,48
112929,35
165108,80
305846,40
197883,70
194456,40
196627,40
131224,40
217418,38
217235,20
176760,55
226947,80
240554,40
270889,100
103406,100
312372,40
198188,45
116541,44
90614,60
99175,20
176795,40
33142,60
172111,60
156773,15
187112,45
379919,100
405855,40
91905,4
137510,80
210053,28
219682,45
62396,62
216724,40
98776,165
156718,80
287797,45
232132,45
29320,100
237532,54
233571,131
83003,40
103651,75
194848,80
144067,52
235485,42
137678,80
275438,40
102346,55
190784,40
217803,32
304570,172
129856,40
280069,48
64293,35
235691,40
289716,40
146767,120
102640,35
184402,32
118337,60
249351,40
311124,20
197365,90
44728,55
106113,40
172403,30
263200,72
139989,40
104830,25
168682,5
207173,30
170020,85
86108,6
234428,20
212512,50
150441,50
194252,40
62272,40
156526,33
178002,40
237731,105
156996,55
178843,15
139671,130
203451,15
380162,40
206357,40
366219,60
218249,67
226918,48
162919,40
239755,218
155469,24
35523,35
187329,40
195481,40
119164,40
184099,80
628797,20
182136,40
33404,85
59287,40
343019,40
244933,45
330571,126
51111,80
162643,43
168660,90
153551,60
202373,105
163205,83
278581,40
309778,40
291011,40
155659,496
178295,3
230229,40
285897,45
496025,40
170354,40
137616,35
275232,36
115803,40
167599,25
40024,80
215620,55
109564,40
442429,40
83043,45
81846,40
549341,35
469907,40
328947,40
446512,40
93618,33
328525,15
62605,35
38468,40
242082,45
328923,38
368115,35
240521,40
462838,48
47022,48
132874,40
128871,64
340734,40
104617,99
154017,10
275859,52
204704,45
162442,110
148211,50
113929,35
130813,40
159888,140
99131,138
160449,44
169990,40
101967,40
209535,80
128608,40
115464,40
247298,20
234504,50
294671,38
195638,165
330874,70
186473,40
143299,40
254773,50
173679,60
251323,40
178829,70
150095,40
34173,110
111067,120
289106,40
280344,80
609935,48
345789,50
57298,15
196771,65
210527,40
134945,40
139850,45
83953,50
166295,96
189017,55
204205,163
157473,40
159008,76
117847,40
195284,60
120535,40
108775,40
31588,92
197130,30
253062,95
313729,210
50402,40
558183,40
272800,25
29616,65
199625,20
284680,20
206139,140
147344,20
187203,140
35884,40
466224,40
201155,48
220821,40
146813,40
109526,38
98350,297
181675,40
254627,40
67218,80
241851,40
113035,44
116367,40
37028,38
185410,40
50468,34
193949,60
192201,20
352057,65
161155,130
304857,40
204868,36
97863,85
95490,45
97933,77
402812,48
213179,100
51620,110
172571,292
110230,11
31350,110
60412,15
165804,40
166774,45
200474,40
304032,36
182344,80
296849,40
107814,60
366563,40
188626,48
285335,120
358886,130
177437,45
132755,15
268213,35
191712,135
75214,32
27997,90
279901,40
288992,68
199472,38
248533,40
242552,115
180162,24
165686,40
189257,24
109199,40
343068,40
126327,40
83511,40
109162,50
548361,86
224377,80
302424,55
277248,60
37440,50
94345,40
177072,56
354078,60
354405,20
58484,40
203169,50
163942,75
102114,40
348618,60
138253,40
243674,46
101265,118
316183,40
181546,40
33350,35
133126,40
119421,112
249322,50
139907,130
290124,40
289405,27
148138,80
521400,40
180799,60
214120,40
321629,16
123780,38
224258,40
214521,16
203518,40
146378,120
303440,50
615367,100
221480,65
427965,60
401335,30
185129,123
299422,40
119570,50
378045,45
203301,40
191367,40
324609,40
99823,32
173780,30
229525,40
127089,83
203554,60
233059,100
529223,10
186677,12
222434,120
174754,68
202284,20
179524,50
199378,102
254440,60
156897,42
302868,50
22494,120
113555,50
82051,40
194312,10
106707,20
345006,45
353696,60
202210,40
29240,12
363192,40
200598,45
234970,40
981628,40
210866,44
335570,65
45766,45
256963,60
124665,20
185177,92
261897,20
245626,60
95244,35
216711,90
201319,40
190194,40
123075,240
303462,70
509462,45
195914,30
98360,120
169182,152
92691,3
199665,30
26248,70
198546,38
127833,80
230959,80
370242,40
141590,12
334679,82
136204,55
242517,40
310774,125
100228,40
130957,45
101697,60
325802,24
116338,110
597843,50
242207,40
167031,98
237879,58
107787,40
160703,198
484475,40
445728,40
141165,50
398931,90
368700,38
25684,40
266043,40
202416,40
177305,218
50058,35
131714,25
187332,30
284403,100
233717,60
141841,76
282092,40
334633,40
330535,40
212685,40
88856,40
34361,20
91037,40
198203,40
117018,40
32855,158
235891,40
188809,50
190228,233
204098,80
60552,40
90935,40
72896,173
140851,40
84564,39
170866,100
204375,60
88564,145
232808,24
240686,25
125194,40
184759,41
143032,36
109421,105
110426,85
520775,30
100569,55
344572,80
223447,40
197967,65
177181,80
140713,40
20511,25
165106,50
205839,101
39363,10
33729,45
89681,99
423158,40
188786,45
236784,8
34803,60
346762,84
139364,125
175166,40
205309,44
249857,20
106705,116
45508,22
220098,70
268804,30
231554,50
147560,55
79580,40
257405,40
116218,45
225811,23
136177,38
233275,45
206365,40
64667,60
206609,310
238246,40
170984,45
116394,50
215917,40
372020,90
204662,45
113550,40
147471,10
189888,200
198282,100
80924,35
127768,72
246562,40
191858,125
65876,40
205940,110
245790,120
287372,10
211453,2
97212,40
351040,40
343699,40
183638,40
108097,45
227266,33
320194,48
54611,190
231991,40
544268,50
99369,50
193565,80
155124,40
407618,40
180019,65
165304,40
101233,15
115244,100
171424,160
20534,170
329174,40
250165,40
174486,75
183804,40
40681,56
225927,40
166545,46
309974,80
112130,40
130397,40
795830,30
240283,80
184506,3
379522,55
137815,180
186030,32
28520,40
175587,30
617898,50
372559,40
166027,50
122952,35
423605,40
356250,35
278073,30
33975,255
324011,20
171156,35
66006,40
106961,40
209650,16
216497,40
148443,60
293297,35
24872,30
170603,40
30912,83
397831,40
126569,485
94193,40
331065,40
134367,166
69285,37
462869,40
206862,141
159255,60
67222,45
71823,20
132805,40
263970,28
45288,40
176027,68
243425,50
165466,60
427055,45
279173,105
144822,45
130780,40
296090,48
455553,40
407684,40
199251,40
205844,130
344073,40
193434,20
364862,30
478994,40
217864,40
42476,30
282304,45
223242,40
70604,78
111476,40
357173,99
267967,45
108946,40
143003,110
218689,50
162228,158
148577,55
31717,85
129476,6
43535,80
245211,30
223342,119
83082,33
165953,85
101709,275
216134,40
329778,40
296728,40
98642,40
307812,60
218435,20
308373,40
358199,85
259510,66
110238,40
141549,40
174824,40
241857,35
186934,464
344329,10
204990,33
295919,40
172942,28
226297,40
353881,165
160728,100
97189,22
26880,40
71738,46
169426,140
172987,50
156266,60
38360,16
315859,20
41381,20
206577,40
164574,110
259014,20
44434,96
313852,25
109097,48
260167,40
181363,125
343642,40
41490,40
179171,38
193026,255
121846,20
195881,85
212803,35
347025,40
102874,24
33811,139
182218,40
186032,30
267426,40
38434,80
143583,40
176293,30
155021,6
134152,120
374262,20
217597,50
24266,40
306593,40
530454,50
193188,40
930948,56
186791,80
49087,90
218382,40
312956,40
433330,80
278130,160
38317,20
162301,45
253370,35
173047,55
122076,43
133582,36
334676,25
342567,40
98228,45
100960,90
385077,80
219155,143
107620,8
41624,70
288566,83
460835,100
163332,22
115824,40
138575,116
117312,140
169882,15
152452,50
29302,40
171540,60
117674,213
62793,80
102147,80
228190,60
63299,50
63509,188
147653,208
83893,120
274200,40
220943,40
181561,50
225515,64
195411,60
306601,40
77820,235
404599,40
145401,40
177114,87
149218,147
158847,25
172291,40
103435,185
177240,40
565313,80
126730,40
252202,40
274746,20
349365,120
286391,20
411950,140
60331,225
39539,99
87745,60
169042,65
250217,70
56774,40
99126,40
214502,50
234447,40
42645,40
192130,16
400616,40
177761,50
202558,40
320102,50
86153,40
197113,70
279337,95
158199,44
213081,80
166789,40
50136,40
77071,35
162104,40
182675,45
408773,40
193666,55
123945,40
27956,99
234665,45
374450,40
242670,80
111567,415
194096,175
332931,40
308334,49
222618,30
207301,217
66838,9
178505,45
49401,24
200559,70
134766,50
200469,40
53838,40
190072,140
192862,45
296282,80
198330,37
118352,16
280167,150
228686,85
148709,140
166744,70
212826,40
236068,20
34706,47
381153,316
247892,30
50748,130
259463,40
126614,30
467611,40
314149,100
138917,45
309620,86
317780,40
142723,40
26756,50
333108,40
131425,90
158948,139
34845,145
25828,16
175304,40
184102,40
162825,80
247276,30
414871,40
133536,28
269723,90
183710,138
205581,50
43348,165
303446,25
178745,45
67467,40
104280,105
198145,89
156687,72
235683,80
149210,210
100506,50
210541,30
30908,60
173944,40
387641,40
120067,45
190139,40
151023,45
84977,40
336906,40
246820,98
283338,40
204226,200
473171,40
223934,95
210150,40
43554,40
356067,56
199136,8
213416,72
340557,25
377931,48
159542,40
175360,180
391114,100
93235,55
198000,38
98515,40
256000,60
87583,14
266072,20
160586,40
78045,40
157217,82
34848,80
118831,40
275051,8
246372,40
208703,40
161444,40
150499,40
248973,65
55860,40
274797,25
147510,40
380674,52
91506,65
113959,45
176073,50
355571,80
44780,60
314823,40
191098,40
25837,112
225970,40
248402,40
187934,20
126071,40
177647,80
181466,35
149116,50
137674,40
58972,90
249771,99
224203,40
173255,25
223019,100
243580,88
171256,45
327589,40
175754,60
376025,40
287598,70
171095,113
196373,85
185360,60
72442,40
231619,21
40829,25
231043,233
203763,120
267107,45
238980,100
460046,42
197156,30
195562,20
109517,43
237452,15
73471,97
369527,40
222216,98
88233,60
26999,42
196782,30
51089,110
120302,40
152457,40
56559,12
223215,92
244689,25
198616,20
46990,20
127264,50
159016,38
240043,30
145258,25
174871,23
271933,175
118259,60
187465,40
206833,45
134113,30
193895,155
172148,40
176796,80
346033,40
203542,40
280699,40
124454,30
170230,300
99736,50
266820,35
207107,40
96282,14
192022,80
314646,40
34590,60
345360,80
171236,40
263561,205
119266,40
79440,30
339671,45
122649,30
256019,35
543028,40
125863,35
225775,125
295991,20
87528,45
171655,42
386726,44
188303,40
232841,35
169841,80
308118,80
153583,80
232591,40
131916,40
367706,40
85244,40
115932,340
214413,128
202046,75
671292,38
447739,60
196643,75
112763,159
118399,40
398918,90
199070,16
107443,40
149386,9
256821,20
184589,21
129629,36
280966,90
389479,50
144533,30
233891,35
103851,20
495888,40
270059,90
208395,50
33717,50
174844,17
127686,37
257269,35
327154,40
219742,15
199448,40
223515,125
180859,86
227890,216
33727,40
395170,24
157240,100
176357,50
114225,60
115839,30
336163,24
265737,60
379525,10
46609,40
121144,18
24384,50
105866,30
226443,365
218311,85
149297,30
512992,45
184308,30
154568,76
397280,122
204057,80
273604,40
142647,20
97082,45
199416,40
208249,86
200560,20
200508,40
195734,40
129767,40
163965,40
54744,80
162245,70
126677,50
59068,40
253101,44
99161,8
103642,95
113200,6
107452,80
115488,130
41901,40
175990,30
124520,50
214238,80
28419,100
281432,30
167482,317
31023,181
192900,80
312678,38
273010,40
209227,21
284843,60
113290,15
178370,99
116255,40
213260,40
117585,40
287037,90
37085,30
377121,25
217404,40
293535,40
282972,4
120518,40
174112,40
36162,5
76198,20
198186,78
177035,40
263130,40
230136,60
65080,50
220323,40
103628,40
144937,42
125197,26
341504,40
218281,40
129597,86
129151,40
257978,40
104662,22
34088,25
306639,20
306515,40
258883,160
34393,40
144685,40
587310,35
318416,12
77415,50
32365,85
63004,40
156464,325
26987,80
96660,34
202699,42
22186,35
160173,50
469705,40
173321,72
183175,40
111283,35
